132.266206, 6.24932, -41.750446
132.227652, 6.247229, -41.873964
132.188996, 6.245133, -41.99745
132.150237, 6.243031, -42.120903
132.111376, 6.240923, -42.244324
132.072412, 6.23881, -42.367713
132.033346, 6.236691, -42.491069
131.994178, 6.234567, -42.614393
131.954908, 6.232437, -42.737685
131.915536, 6.230302, -42.860943
131.876063, 6.228161, -42.98417
131.836487, 6.226015, -43.107363
131.796811, 6.223863, -43.230524
131.757033, 6.221706, -43.353652
131.717154, 6.219543, -43.476747
131.677174, 6.217375, -43.599809
131.637094, 6.215201, -43.722838
131.596912, 6.213022, -43.845834
131.55663, 6.210838, -43.968798
131.516247, 6.208648, -44.091728
131.475764, 6.206452, -44.214626
131.435181, 6.204251, -44.33749
131.394498, 6.202045, -44.460321
131.353715, 6.199833, -44.583119
131.312832, 6.197616, -44.705883
131.27185, 6.195393, -44.828615
131.230768, 6.193165, -44.951313
131.189587, 6.190932, -45.073977
131.148306, 6.188693, -45.196608
131.106926, 6.186449, -45.319206
131.065448, 6.1842, -45.44177
131.023871, 6.181945, -45.5643
130.982195, 6.179685, -45.686797
130.94042, 6.177419, -45.80926
130.898546, 6.175148, -45.931689
130.856573, 6.172872, -46.054084
130.814501, 6.17059, -46.176445
130.77233, 6.168303, -46.298772
130.73006, 6.166011, -46.421064
130.68769, 6.163713, -46.543321
130.64522, 6.16141, -46.665545
130.602651, 6.159101, -46.787733
130.559982, 6.156787, -46.909887
130.517214, 6.154468, -47.032006
130.474345, 6.152143, -47.154089
130.431377, 6.149812, -47.276137
130.388308, 6.147477, -47.39815
130.345139, 6.145136, -47.520127
130.301869, 6.142789, -47.642069
130.2585, 6.140437, -47.763974
130.21503, 6.138079, -47.885844
130.171459, 6.135716, -48.007678
130.127787, 6.133348, -48.129475
130.084015, 6.130974, -48.251236
130.040141, 6.128595, -48.37296
129.996167, 6.12621, -48.494648
129.952091, 6.12382, -48.616299
129.907915, 6.121424, -48.737914
129.863636, 6.119023, -48.859491
129.819257, 6.116616, -48.981031
129.774776, 6.114203, -49.102534
129.730193, 6.111786, -49.224
129.685509, 6.109362, -49.345429
129.640723, 6.106933, -49.46682
129.595836, 6.104499, -49.588173
129.550847, 6.102059, -49.709489
129.505757, 6.099614, -49.830767
129.460566, 6.097163, -49.952007
129.415273, 6.094707, -50.073209
129.369879, 6.092245, -50.194374
129.324384, 6.089778, -50.3155
129.278787, 6.087305, -50.436588
129.233089, 6.084826, -50.557637
129.187289, 6.082343, -50.678649
129.141389, 6.079853, -50.799621
129.095387, 6.077358, -50.920555
129.049284, 6.074858, -51.041451
129.00308, 6.072352, -51.162307
128.956774, 6.069841, -51.283125
128.910368, 6.067324, -51.403904
128.86386, 6.064802, -51.524644
128.817252, 6.062274, -51.645345
128.770542, 6.059741, -51.766006
128.723731, 6.057203, -51.886628
128.676819, 6.054658, -52.007211
128.629806, 6.052109, -52.127755
128.582692, 6.049554, -52.248258
128.535477, 6.046993, -52.368722
128.488161, 6.044427, -52.489147
128.440745, 6.041856, -52.609531
128.393227, 6.039279, -52.729876
128.345608, 6.036696, -52.850181
128.297889, 6.034108, -52.970446
128.250069, 6.031515, -53.09067
128.202148, 6.028916, -53.210855
128.154127, 6.026312, -53.330999
128.106005, 6.023702, -53.451102
128.057782, 6.021087, -53.571165
128.009459, 6.018466, -53.691188
127.961035, 6.01584, -53.81117
127.912511, 6.013208, -53.931111
127.863886, 6.010571, -54.051011
127.815161, 6.007929, -54.170871
127.766336, 6.005281, -54.29069
127.717411, 6.002627, -54.410467
127.668385, 5.999969, -54.530204
127.619259, 5.997304, -54.649899
127.570033, 5.994635, -54.769553
127.520706, 5.99196, -54.889166
127.47128, 5.989279, -55.008737
127.421753, 5.986593, -55.128267
127.372127, 5.983902, -55.247755
127.3224, 5.981205, -55.367202
127.272574, 5.978503, -55.486606
127.222648, 5.975795, -55.605969
127.172622, 5.973082, -55.72529
127.122496, 5.970364, -55.844569
127.07227, 5.96764, -55.963806
127.021944, 5.964911, -56.083
126.971518, 5.962176, -56.202152
126.920992, 5.959436, -56.321262
126.870365, 5.95669, -56.440328
126.819637, 5.953939, -56.559352
126.768809, 5.951182, -56.678332
126.717879, 5.94842, -56.797269
126.666848, 5.945653, -56.916162
126.615715, 5.94288, -57.035012
126.564481, 5.940101, -57.153819
126.513145, 5.937317, -57.272581
126.461708, 5.934528, -57.391299
126.410168, 5.931732, -57.509972
126.358526, 5.928932, -57.628601
126.306782, 5.926126, -57.747184
126.254935, 5.923314, -57.865723
126.202985, 5.920496, -57.984217
126.150932, 5.917673, -58.102665
126.098777, 5.914845, -58.221068
126.046518, 5.912011, -58.339425
125.994156, 5.909171, -58.457736
125.94169, 5.906326, -58.576001
125.889121, 5.903475, -58.694219
125.836447, 5.900618, -58.812392
125.78367, 5.897756, -58.930517
125.730788, 5.894888, -59.048596
125.677802, 5.892014, -59.166628
125.624711, 5.889135, -59.284613
125.571516, 5.88625, -59.402552
125.518217, 5.88336, -59.520443
125.464814, 5.880464, -59.638286
125.411306, 5.877562, -59.756083
125.357695, 5.874654, -59.873831
125.30398, 5.871741, -59.991533
125.250161, 5.868822, -60.109187
125.196238, 5.865898, -60.226793
125.142212, 5.862968, -60.344351
125.088082, 5.860032, -60.461862
125.033849, 5.857091, -60.579325
124.979513, 5.854144, -60.69674
124.925074, 5.851192, -60.814107
124.870531, 5.848234, -60.931426
124.815886, 5.845271, -61.048697
124.761138, 5.842301, -61.16592
124.706287, 5.839327, -61.283095
124.651333, 5.836346, -61.400222
124.596276, 5.833361, -61.5173
124.541118, 5.830369, -61.63433
124.485856, 5.827372, -61.751311
124.430493, 5.82437, -61.868244
124.375027, 5.821362, -61.985129
124.319459, 5.818348, -62.101965
124.263789, 5.815329, -62.218752
124.208018, 5.812304, -62.33549
124.152144, 5.809274, -62.45218
124.096169, 5.806239, -62.56882
124.040092, 5.803197, -62.685412
123.983914, 5.800151, -62.801954
123.927635, 5.797098, -62.918448
123.871255, 5.794041, -63.034892
123.814773, 5.790978, -63.151288
123.758191, 5.787909, -63.267634
123.701508, 5.784835, -63.383932
123.644725, 5.781756, -63.50018
123.587842, 5.778671, -63.616378
123.530859, 5.77558, -63.732528
123.473775, 5.772485, -63.848628
123.416592, 5.769383, -63.964679
123.359309, 5.766277, -64.080681
123.301926, 5.763165, -64.196633
123.244444, 5.760047, -64.312536
123.186863, 5.756925, -64.42839
123.129182, 5.753796, -64.544194
123.071403, 5.750663, -64.659949
123.013525, 5.747524, -64.775654
122.955548, 5.74438, -64.89131
122.897472, 5.74123, -65.006916
122.839299, 5.738075, -65.122473
122.781027, 5.734915, -65.23798
122.722657, 5.73175, -65.353437
122.664189, 5.728579, -65.468845
122.605623, 5.725403, -65.584203
122.54696, 5.722221, -65.699511
122.488199, 5.719034, -65.81477
122.429341, 5.715842, -65.929978
122.370385, 5.712645, -66.045136
122.311331, 5.709442, -66.160244
122.25218, 5.706234, -66.275302
122.19293, 5.703021, -66.390309
122.133582, 5.699803, -66.505265
122.074136, 5.696579, -66.62017
122.014591, 5.693349, -66.735024
121.954947, 5.690115, -66.849827
121.895205, 5.686875, -66.964578
121.835364, 5.683629, -67.079278
121.775424, 5.680379, -67.193926
121.715385, 5.677123, -67.308522
121.655247, 5.673861, -67.423066
121.59501, 5.670594, -67.537558
121.534674, 5.667322, -67.651996
121.474238, 5.664045, -67.766382
121.413702, 5.660762, -67.880716
121.353067, 5.657473, -67.994996
121.292331, 5.654179, -68.109223
121.231496, 5.65088, -68.223396
121.170561, 5.647576, -68.337516
121.109526, 5.644265, -68.451582
121.04839, 5.64095, -68.565595
120.987154, 5.637629, -68.679553
120.925817, 5.634303, -68.793457
120.86438, 5.630971, -68.907306
120.802842, 5.627633, -69.021101
120.741203, 5.62429, -69.134842
120.679463, 5.620942, -69.248527
120.617622, 5.617588, -69.362158
120.55568, 5.614229, -69.475733
120.493637, 5.610864, -69.589253
120.431492, 5.607494, -69.702717
120.369247, 5.604118, -69.816126
120.3069, 5.600737, -69.929479
120.244452, 5.59735, -70.042776
120.181902, 5.593958, -70.156017
120.119251, 5.59056, -70.269202
120.056498, 5.587157, -70.38233
119.993644, 5.583748, -70.495402
119.930688, 5.580334, -70.608417
119.86763, 5.576914, -70.721374
119.80447, 5.573489, -70.834275
119.741209, 5.570058, -70.947119
119.677845, 5.566622, -71.059905
119.61438, 5.56318, -71.172633
119.550813, 5.559733, -71.285304
119.487143, 5.55628, -71.397917
119.423372, 5.552821, -71.510472
119.359498, 5.549357, -71.622969
119.295521, 5.545888, -71.735407
119.231443, 5.542412, -71.847787
119.167262, 5.538932, -71.960108
119.102978, 5.535445, -72.072371
119.038592, 5.531954, -72.184574
118.974103, 5.528456, -72.296719
118.909512, 5.524953, -72.408804
118.844819, 5.521445, -72.52083
118.780023, 5.517931, -72.632797
118.715125, 5.514411, -72.744705
118.650125, 5.510886, -72.856553
118.585023, 5.507355, -72.968342
118.519819, 5.503819, -73.080071
118.454513, 5.500278, -73.19174
118.389106, 5.49673, -73.30335
118.323597, 5.493178, -73.414899
